tuple_id,genre
3659,diy punk
3659,riot grrrl
3660,indie rock
3660,art rock
3660,synthpop
3660,electronic rock
3661,alternative rock
3662,alternative metal
3662,post grunge
3663,r&b
3664,country
3665,industrial metal
3666,pop
3666,r&b
3667,hip hop
3668,post punk
3668,pop punk
3668,indie rock
3669,hip hop
3670,melodic metalcore
3671,neo soul
3672,pop
3673,alternative rock
3674,pop punk
3675,pop
3675,pop rock
3675,electronic
3676,r&b
3676,rock
3677,post hardcore
3678,hip hop
3679,electronic rock
3679,pop punk
3679,pop
3680,hard rock
3680,heavy metal
3681,hip hop
3682,progressive metal
3683,rock
3683,folk
3684,extreme metal
3685,hip hop
3686,synthpop
3686,disco
3687,electropop
3687,synthpop
3687,edm
3687,electronica
3688,metalcore
3689,alternative rock
3689,pop rock
3690,roots rock
3691,r&b
3692,power metal
3692,melodic death metal
3693,alternative rock
3693,pop rock
3694,synthpop
3694,electronica
3694,house
3695,hip hop
3696,alternative rock
3696,indie rock
3697,funk
3697,soul
3698,hip hop
3698,trap
3699,rock
3699,indie rock
3699,folk
3699,world
3699,country
3700,alternative country
3701,dream pop
3701,dark wave
3701,alternative rock
3702,comedy rock
3702,synthpop
3703,latin
3704,alternative rock
3705,synthpop
3706,country
3707,pop
3708,post hardcore
3708,experimental rock
3709,electronica
3709,trip hop
3709,house
3709,techno
3710,hip hop
3711,neo soul
3711,funk
3712,instrumental rock
3713,groove metal
3713,thrash metal
3714,dance
3714,edm
3715,latin pop
3716,alternative hip hop
3716,post punk
3717,progressive metal
3717,neoclassical metal
3718,post hardcore
3718,melodic metalcore
3718,alternative rock
3719,folk
3719,electronica
3720,punk rock
3720,indie rock
3721,hard rock
3721,alternative metal
3721,post grunge
3722,soul
3722,reggae
3722,hip hop
3722,world music
3722,r&b
3723,death metal
3724,pop punk
3725,neo soul
3726,alternative rock
3726,indie rock
3727,trap
3728,pop
3728,pop rock
3728,indie rock
3729,rock
3730,rock
3730,punk rock
3731,symphonic metal
3731,power metal
3732,hip hop
3733,deathgrind
3733,progressive death metal
3734,doom metal
3734,gothic rock
3734,noise rock
3734,neofolk
3734,drone metal
3735,west coast hip hop
3735,hip hop
3736,industrial metal
3736,groove metal
3736,thrash metal
3737,folk punk
3737,folk rock
3738,pop
3738,swamp pop
3738,pop rock
3738,blue eyed soul
3739,country
3740,indie rock
3740,jangle pop
3740,psychedelic pop
3740,dream pop
3741,metalcore
3742,dance
3743,alternative
3743,pop
3743,rock
3744,experimental
3744,post industrial
3744,indietronica
3744,trip hop
3744,electronic
3745,ambient
3745,mashup
3746,alternative hip hop
3747,heavy metal
3747,metalcore
3747,thrash metal
3748,indie rock
3749,roots rock
3750,soul
3750,rock
3751,pop
3751,folk
3751,alternative rock
3752,electropop
3753,pop punk
3754,alternative rock
3755,thrash metal
3755,groove metal
3756,rock
3757,thrash metal
3758,pop
3759,heavy metal
3759,alternative metal
3760,garage rock
3760,alternative rock
3760,indie rock
3761,heavy metal
3761,doom metal
3761,progressive rock
3762,power pop
3762,rock
3763,r&b
3763,pop
3763,dance pop
3764,r&b
3764,pop
3764,hip hop
3765,country pop
3765,country rock
3765,heartland rock
3765,roots rock
3766,hip hop
3767,alternative metal
3767,christian metal
3767,nu metal
3767,rap metal
3768,hard rock
3768,alternative metal
3768,post grunge
3768,pop rock
3769,post hardcore
3769,experimental rock
3770,heavy metal
3770,stoner metal
3770,hard rock
3771,rock
3772,alternative rock
3772,indietronica
3772,synthpop
3773,indie rock
3773,dream pop
3774,rap rock
3775,chamber pop
3775,sophisti pop
3776,r&b
3776,pop 
3776,neo soul
3777,indie rock
3777,alternative rock
3777,math rock
3778,electropop
3778,synthpop
3778,indie pop
3779,indie rock
3780,punk rock
3781,heavy metal
3781,speed metal
3781,hard rock
3782,indie rock
3782,folk rock
3783,punk rock
3783,rock
3784,pbr&b
3784,r&b
3784,pop
3785,indie rock
3786,experimental
3786,psychedelic
3787,alternative rock
3787,pop
3788,punk rock
3789,heavy metal
3789,groove metal
3790,indie pop
3790,electropop
3790,synthpop
3791,progressive rock
3792,hip hop
3793,electropop
3793,dream pop
3794,reggaeton
3794,electropop
3794,latin pop
3795,indie folk
3795,balkan folk
3796,ccm
3797,indie pop
3798,folk pop
3799,electropop
3799,synthpop
3799,dance pop
3800,pop
3800,soul
3801,electronic rock
3801,electro house
3801,dubstep
3801,drum and bass
3801,
3802,hip hop
3803,pop rock
3804,metalcore
3804,melodic metalcore
3805,rock
3806,rock
3807,pop
3808,country
3809,metalcore
3809,progressive metal
3810,folk
3811,electronica
3811,edm
3811,indietronica
3811,moombahton
3812,country rock
3813,hip hop
3814,hip hop
3815,post rock
3815,instrumental rock
3815,experimental
3815,ambient
3815,post metal
3816,power metal
3817,dance
3817,progressive house
3817,deep house
3818,alternative rock
3819,metalcore
3820,deep house
3821,country
3822,electronica
3822,trip hop
3823,pop
3823,operatic pop
3824,easy listening
3824,traditional pop
3824,vocal jazz
3824,big band
3825,r&b
3825,soul
3826,rock
3827,alternative rock
3827,post grunge
3828,heavy metal
3829,rock
3829,boogie rock
3829,southern rock
3829,blues rock
3830,electronic rock
3831,r&b
3832,hard rock
3832,blues rock
3833,r&b
3833,uk garage
3833,hip hop
3834,trip hop
3834,trance
3834,dance
3834,electronica
3835,pop
3836,alternative rock
3836,pop punk
3837,reggae
3837,hip hop
3838,pop rock
3839,heavy metal
3839,hard rock
3840,j pop
3840,electropop
3840,dance pop
3841,indie pop
3841,alternative rock
3841,synthpop
3841,psychedelic pop
3842,electro swing
3843,hip hop
3844,classical
3845,alternative rock
3846,deep house
3846,pop
3846,reggae fusion
3847,a cappella
3848,rock
3848,hard rock
3848,heavy metal
3849,folk rock
3849,acoustic
3850,worship
3850,ccm
3851,progressive rock
3852,indie folk
3852,indie rock
3853,rock
3854,pop
3854,r&b
3854,soul
3855,spoken word
3856,film score
3856,r&b
3856,jazz
3856,soul
3856,neo soul
3857,big room
3857,trap
3858,post hardcore
3859,pop
3859,pop soul
3859,adult contemporary
3860,r&b
3860,soul
3860,pop
3860,neo soul
3861,jazz
3862,christmas
3862,pop
3862,r&b
3863,nu metal
3864,pop
3864,r&b
3864,soul
3865,hip hop
3865,motswako
3865,house 
3865,kwaito
3865,afro pop
3865,reggae
3866,jazz
3867,pop
3867,dance
3867,rock
3867,r&b
3867,soul
3868,soul
3869,alternative rock
3869,indie rock
3870,indie pop
3870,pop rock
3870,alternative
3871,hardcore punk
3871,grindcore
3871,crust punk
3872,pop
3873,gothic rock
3873,dark wave
3874,latin pop
3874,pop
3874,electronic
3875,pop
3876,pop rock
3876,soul
3877,soul
3877,r&b
3878,post rock
3878,sludge metal
3879,j pop
3880,pop
3880,pop rock
3881,worship
3881,ccm
3881,christian rock
3881,pop rock
3882,classical crossover
3882,tango
3882,bolero
3882,mambo
3883,pop
3883,pop rock
3884,latin pop
3884,pop
3884,electronic
3885,edm
3886,christmas
3887,j pop
3888,hard rock
3888,heavy metal
3889,pop
3890,folk rock
3891,dance pop
3891,pop
3892,hip hop
3893,trap
3894,pop
3895,pop
3895,pop rock
3895,pop punk
3896,pop
3896,r&b
3897,pop
3898,rock
3898,australian rock
3899,alternative
3900,hip hop
3900,dance pop
3900,r&b
3900,k pop
3901,r&b
3901,pop
3901,hip hop
3902,metalcore
3902,symphonic metal
3902,post hardcore
3903,pop
3904,pop
3904,r&b
3904,dance
3905,drum and bass
3906,comedy
3907,country
3908,score
3909,post hardcore
3909,metalcore
3910,christmas
3910,r&b
3910,trap
3911,alternative rock
3911,alternative hip hop
3911,synthpop
3912,ambient
3913,edm
3913,pop
3913,dance
3913,soul
3914,pop
3915,r&b
3916,pop
3916,afropop
3916,reggae
3917,hip hop
3918,pop
3918,soul
3918,dance pop
3918,r&b
3919,melodic hardcore
3920,british hip hop
3920,grime
3921,future bass
3921,progressive house
3921,trap
3922,pop
3923,jazz
3924,gangsta rap
3924,horrorcore
3925,hip hop
3926,west coast hip hop
3926,g funk
3927,christian hip hop
3927,conscious hip hop
3928,country
3929,folk
3930,hard bop
3931,indie rock
3932,jazz
3932,swing
3933,folk rock
3934,hard rock
3934,heavy metal
3935,progressive rock
3935,pop rock
3936,pop punk
3937,alternative dance
3938,indie rock
3938,electro house
3939,jazz
3940,progressive rock
3941,r&b
3942,country
3942,country pop
3943,symphonic metal
3943,hard rock
3943,power metal
3944,jazz
3945,jazz
3946,metalcore
3947,hard rock
3948,pop rock
3948,progressive rock
3949,jazz
3950,jazz
3951,electro house
3952,easy listening
3952,new age
3953,jazz
3953,indie pop
3953,soul
3953,gospel
3954,k pop
3954,edm
3954,dance pop
3954,hip hop
3955,spiritique
3956,dance pop
3956,pbr&b
3956,hip hop
3957,alternative rock
3957,electronic rock
3957,shoegazing
3957,post punk revival
3958,country
3959,symphonic metal
3960,progressive metal
3960,technical death metal
3961,edm
3962,progressive metal
3962,metalcore
3963,alternative rock
3963,hard rock
3963,pop rock
3963,post grunge
3964,electronic
3965,indie rock
3965,alternative rock
3966,hard rock
3966,christian rock
3967,pop
3968,black metal
3968,dark metal
3969,soul
3970,soul
3970,jazz
3970,funk
3970,r&b
3971,r&b
3971,soul
3971,hip hop
3972,electronic
3972,progressive house
3972,dubstep
3972,trap
3973,j pop
3973,pop
3974,j pop
3974,pop
3975,progressive metal
3975,djent
3976,pop
3976,r&b
3977,pop
3977,electropop
3978,heavy metal
3979,jazz
3980,pop punk
3980,alternative rock
3981,hard rock
3981,post grunge
3981,alternative metal
3981,alternative rock
3982,pop
3983,dark wave
3984,experimental pop
3984,wonky pop
3984,electronic
3984,bubblegum pop
3985,nu metal
3985,rap metal
3985,post hardcore
3986,post hardcore
3986,alternative rock
3987,new age
3987,modern classical
3987,improvisational
3988,progressive metal
3989,jazz
3990,progressive metal
3991,pop rock
3991,alternative rock
3992,jazz rock
3993,modern classical
3993,ambient
3993,electronic
3994,rock
3995,punk
3996,edm
3997,rock
3997,synth pop
3997,pop rock
3998,drum and bass
3999,rock
3999,alternative
4000,hip hop
4001,dance
4001,electronic pop
4001,r&b
4002,dance
4002,electronic
4002,pop
4003,contemporary christian music
4003,worship
4004,christian music
4004,christian rock
4004,christian edm
4004,worship
4005,jazz
4005,jazz blues
4006,christian pop
4006,christian edm
4006,christian rock
4006,electropop
4006,dance pop
4006,pop rock
4007,drum and bass
4008,contemporary folk music
4008,alternative rock
4008,indie rock
4008,indie folk
4008,folk rock
4009,punk
4010,pop
4011,alternative rock
4012,grunge
4012,alternative
4013,indie rock
4013,alternative rock
4014,r&b
4015,pop
4015,dance
4015,pop rock
4015,soul
4016,electronic
4016,pop
4017,indie pop
4018,rock
4018,alternative folk
4018,southern gothic
4018,revival punk
4019,r&b
4020,post metal
4020,sludge metal
4021,edm
4022,meditation
4023,post rock
4024,punk
4025,alternative rock
4025,power pop
4025,pop punk
4026,latin alternative
4026,pop rock
4027,alternative rock
4028,progressive metal
4028,black metal
4028,experimental metal
4029,r&b
4029,pop
4030,rock
4030,pop rock
4031,pop rock
4032,pop
4033,hard rock
4033,heavy metal
4034,experimental rock
4034,indie rock
4034,post punk
4035,balkan brass
4036,classical music
4037,r&b
4037,neo soul
4038,nu metal
4039,alternative
4040,j pop
4040,pop
4041,gothic rock
4042,hip hop
4043,alternative rock
4044,pop
4045,groove metal
4045,alternative metal
4045,melodic death metal
4046,hip hop
4046,christian hip hop
4047,death doom
4048,edm
4048,electropop
4049,worldbeat
4050,pop
4051,indie rock
4052,grunge
4052,alternative rock
4052,power rock
4053,hardcore punk
4054,hip hop
4054,dancehall
4054,r&b
4055,avant garde
4055,classical
4056,progressive metal
4056,progressive rock
4057,ska punk
4058,pop
4059,alternative rock
4060,thrash metal
4060,heavy metal
4060,alternative metal
4060,hard rock
4061,blues rock
4062,hip hop
4062,dance pop
4062,r&b
4062,k pop
4063,acoustic
4064,jazz
4065,jazz
4066,jazz
4067,pop
4067,soul
4067,jazz
4067,synth pop
4068,pop
4069,hip hop
4070,rock
4070,pub rock
4071,latin pop
4071,reggaeton
4071,dance pop
4071,pop rock
4072,jazz
4073,thrash metal
4074,pop
4074,trap
4074,hip hop
4075,hip hop
4076,hip hop
4076,gospel rap
4077,post hardcore
4078,groove metal
4079,electro house
4080,heavy metal
4080,doom metal
4081,k pop
4081,electropop
4081,dance pop
4082,teen pop
4082,country pop
4083,blues rock
4083,soul
4083,jazz
4083,funk
4084,rock
4085,indie rock
4086,power metal
4086,heavy metal
4087,metalcore
4087,nu metal
4087,djent
4088,alternative rock
4088,pop rock
4089,pop
4089,r&b
4090,techno
4091,classical
4091,baroque
4092,hard rock
4092,alternative metal
4092,post grunge
4093,psychobilly
4094,pop
4094,r&b
4095,jazz
4096,progressive rock
4097,thrash metal
4098,jazz
4099,progressive rock
4100,gothic metal
4100,alternative metal
4101,jazz
4102,pop rock
4102,downtempo
4103,heavy metal
4103,groove metal
4104,rock
4104,soul
4105,comedy hip hop
4106,country
4106,pop
4107,drum & bass
4107,dance pop
4107,electropop
4107,electro house
4107,breakstep
4107,dubstep
4108,pop
4109,contemporary instrumental
4109,adult contemporary
4110,hip hop
4110,pbr&b
4110,pop rock
4111,indie folk
4111,garage rock
4111,americana
4112,alternative rock
4112,kwaito
4113,post hardcore
4113,progressive rock
4113,jazz fusion
4113,soul
4114,power metal
4114,heavy metal
4115,pop
4116,d beat
4116,boston hardcore
4117,electronic
4118,west coast hip hop
4118,gangsta rap
4119,latin pop
4120,hip hop
4120,r&b
4121,christian rock
4121,hard rock
4122,indie rock
4123,dance pop
4123,funk rock
4124,electro house
4124,progressive house
4125,mandopop
4126,instrumental rock
4127,pop
4127,folk
4128,synth pop
4128,electronica
4129,neo soul
4129,blues
4129,jazz
4130,indie rock
4130,alternative rock
4131,modern rock
4132,pop
4133,blues
4134,hip hop soul
4135,hip hop
4136,pop
4136,reggae fusion
4136,reggae
4137,metalcore
4137,post hardcore
4137,post metal
4137,christian metal
4137,
4138,post hardcore
4138,alternative rock
4138,rock
4139,alternative metal
4139,post grunge
4140,alternative rock
4140,post hardcore
4141,alternative rock
4141,pop rock
4142,medieval metal
4143,hardcore punk
4144,pop
4145,metalcore
4146,electronic
4146,experimental music
4147,rock
4147,psychedelic rock
4148,doo wop
4149,pop rock
4149,alternative rock
4150,alternative rock
4150,pop rock
4151,punk rock
4152,ccm
4152,latin pop
4152,blue eyed soul
4152,salsa
4153,r&b
4154,west coast hip hop
4154,gangsta rap
4155,country
4156,hip hop
4156,r&b
4156,pop
4157,death metal
4158,electronic
4158,r&b
4158,uk garage
4159,pop
4160,jazz
4161,pop
4162,christian metal
4162,hard rock
4163,symphonic rock
4163,symphonic metal
4164,worship
4164,christian pop
4164,christian rock
4164,pop rock
4165,metalcore
4165,post hardcore
4166,folk metal
4166,symphonic metal
4167,folk punk
4168,jazz
4169,jazz
4170,electronic
4171,black metal
4172,power metal
4173,hard rock
4173,alternative metal
4173,post grunge
4173,nu metal
4174,alternative hip hop
4175,comedy
4175,soundtrack
4176,jazz
4177,traditional pop
4178,hip hop
4179,pop
4180,french pop
4181,jazz
4182,country
4183,classical
4184,hip hop
4185,indie pop
4186,pop
4187,indie pop
4187,folk
4188,jazz
4189,experimental rock
4189,progressive rock
4189,psychedelic rock
4190,jazz
4191,thrash metal
4192,jazz
4193,jazz
4194,jazz
4195,rock
4195,pop rock
4195,opera
4196,jazz
4196,electronic
4197,indie pop
4197,folk
4197,disco
4198,jazz
4199,country pop
4200,hip hop
4201,progressive rock
4201,indie rock
4202,synth pop
4203,alternative
4204,pop
4205,rock
4205,punk
4205,pop rock
4205,electropop
4206,jazz
4207,metalcore
4207,post hardcore
4208,nu metal
4208,alternative metal
4208,post hardcore
4208,metalcore
4209,electronic
4209,indie pop
4210,jazz
4211,jazz
4212,trap
4212,edm
4213,country
4214,pop
4215,blues
4215,rock
4215,soul
4216,alternative rock
4217,blues
4217,soul blues
4218,deathgrind
4218,groove metal
4219,jazz
4220,alternative rock
4220,pop rock
4221,indie pop
4222,country
4223,alternative rock
4224,electronic
4224,synth pop
4224,new wave
4225,ccm
4225,worship
4226,pop
4226,r&b
4227,pop
4228,jazz
4229,vocal pop
4229,jazz
4230,r&b
4230,soul
4231,rock
4232,neo progressive rock
4233,alternative
4234,pop
4235,alternative pop
4236,pop
4237,electronic
4237,ambient
4237,classical
4238,dance rock
4238,garage rock
4238,industrial rock
4239,metalcore
4240,uk garage
4240,dance
4240,tropical house
4241,symphonic metal
4242,rock
4242,blues rock
4242,pop rock
4243,pop
4244,contemporary blues
4245,gothic rock
4246,alternative rock
4247,indie pop
4248,k pop
4248,new jack swing
4249,pop
4249,pop rock
4249,laïko
4250,indie pop
4251,pop
4252,synth pop
4252,electropop
4253,r&b
4253,neo soul
4253,jazz
4254,alternative rock
4254,post grunge
4254,indie rock
4254,art rock
4254,post punk
4255,jazz
4256,country
4257,rock
4257,blues
4258,rock
4258,memphis soul
4259,alternative rock
4260,alternative rock
4261,pop
4262,symphonic metal
4262,power metal
4262,progressive metal
4263,hip hop
4263,edm
4263,r&b
4263,trap
4264,pop
4265,blues rock
4266,country
4266,christmas
4267,hip hop
4268,jazz
4269,blues
4270,hip hop
4271,west coast hip hop
4271,gangsta rap
4272,jazz
4273,worship
4274,pop
4275,indie electronic
4276,r&b
4277,pop
4278,metalcore
4278,power metal
4278,glam metal
4279,alternative rock
4280,orchestral pop
4281,edm
4281,pop
4282,post hardcore
4282,metalcore
4282,alternative rock
4283,hip hop
4284,latin
4285,pop
4285,indie
4285,alternative
4286,traditional pop
4286,vocal jazz
4287,a cappella
4287,christmas
4288,rock
4289,r&b
4289,soul
4290,country
4290,christmas
4291,indie pop
4292,latin rock
4293,christmas
4294,acoustic rock
4295,pop
4295,pop rock
4296,pop
4296,r&b
4297,french hip hop
4297,french pop
4298,country rock
4299,pop
4300,country
4300,christmas
4301,country
4302,country
4302,rock
4302,country pop
4303,indie pop
4304,synth pop
4304,hip hop
4304,grime
4304,witch house
4305,hip hop
4306,edm
4307,electronic pop
4307,indie pop
4307,new wave
4307,synth pop
4308,melodic death metal
4308,progressive metal
4308,gothic metal
4308,industrial metal
4309,pop rock
4310,heavy metal
4310,power metal
4311,r&b
4311,trap
4311,soul
4312,deep house
4312,tropical house
4313,christmas music
4313,jazz
4313,swing
4314,pop
4315,opera
4315,classical crossover
4316,pop
4316,pop rock
4317,rock
4317,hard rock
4318,adult contemporary
4319,alternative r&b
4320,pop
4321,pop punk
4322,rock and roll
4323,rock
4324,electropop
4325,new age
4325,pop
4325,electronica
4325,downtempo
4326,christmas
4326,country
4327,alternative metal
4328,pop
4328,christmas music
4329,hip hop
4330,pop
4330,r&b
4330,edm
4331,jazz
4332,pop
4333,country
4334,rock
4334,new wave
4334,post punk
4334,alternative rock
4335,gothic metal
4335,symphonic metal
4335,doom metal
4336,jazz
4337,christmas
4337,pop
4337,comedy
4338,jazz
4339,contemporary classical music
4340,hip hop
4340,trap
4341,hip hop
4341,r&b
4342,soul
4342,indie
4342,alternative r&b
4342,r&b
4342,electronica
4343,hip hop
4344,hip hop
4345,country
4346,indie pop
4346,alternative hip hop
4346,alternative r&b
4347,electronic club
4347,rhythm and blues
4348,jazz
4349,pop
4350,jazz
4351,pop
4351,rock
4351,funk
4352,hip hop
4352,trap
4353,pop
4354,progressive pop
4354,art pop
4354,art rock
4355,christmas
4355,traditional pop
4356,british folk rock
4357,j pop
4357,electropop
4357,dance pop
4358,k pop
4358,hip hop
4358,dance pop
4358,r&b
4359,heavy metal
4359,hard rock
4360,pop
4361,indie rock
4362,indie rock
4362,synth pop
4363,pop
4364,rock
4365,pop
4366,hip hop
4367,indie folk
4368,hip hop
4368,r&b
4369,hip hop
4370,dance pop
4370,pbr&b
4370,hip hop
4371,hip hop
4372,rock
4373,pop
4374,hip hop
4375,jazz
4376,electronica
4376,synth pop
4376,experimental rock
4377,drill
4378,k pop
4378,electropop
4378,dance pop
4379,r&b
4379,new jack swing
4379,ballad
4379,jazz
4379,dance
4380,k pop
4380,folk
4381,k pop
4381,dance
4382,comedy hip hop
4383,jazz
4383,easy listening
4383,soul jazz
4384,metalcore
4384,post hardcore
4385,jazz
4386,hard rock
4387,dance
4387,hip hop
4387,pop
4388,k pop
4388,r&b
4388,dance pop
4388,edm
4388,trap
4388,hip hop
4389,art rock
4390,hard rock
4390,heavy metal
4391,k pop
4392,alternative rock
4393,pop
4394,alternative
4395,ccm
4396,hard rock
4397,heavy metal
4397,power metal
4398,christian pop
4398,christian rock
4398,worship
4398,pop rock
4399,country
4400,country
4401,jazz
4402,electronic
4403,progressive rock
4403,progressive metal
4404,hip hop
4405,classical
4406,jazz
4407,alternative rock
4408,alternative rock
4409,dance pop
4409,edm
4409,trap
4410,country pop
4411,dance pop
4411,r&b
4412,rock
4413,j pop
4413,edm
4413,dance
4414,j pop
4415,punk rock
4415,post punk
4416,pop punk
4417,rock
4418,jazz
4419,power metal
4420,pop rap
4421,pop
4422,blues
4422,pop
4422,rock
4422,soul
4423,country
4424,ambient
4424,dream pop
4424,post rock
4424,shoegaze
4424,indie rock
4425,reggaeton
4426,space rock
4426,symphonic rock
4426,progressive rock
4426,electronic rock
4426,alternative metal
4427,folk
4428,rock
4428,heavy metal
4429,soft rock
4430,mashup
4430,remix
4431,k pop
4431,r&b
4431,soul
4432,j pop
4433,trip hop
4433,neo soul
4433,experimental hip hop
4433,psychedelic r&b
4433,electronic
4434,thrash metal
4434,acoustic
4435,country
4436,hip hop
4436,r&b
4437,country rock
4437,rock
4438,worship
4438,ccm
4439,ccm
4440,electronica
4441,jazz
4442,folk
4442,indie folk
4442,americana
4442,pop punk
4443,experimental rock
4443,art rock
4444,country
4445,pop
4446,hip hop
4446,trap
4447,jazz
4448,pop
4448,pop rock
4448,teen pop
4449,jazz
4450,pop
4451,horrorcore
4451,rap rock
4451,indie hip hop
4452,garage rock
4453,symphonic metal
4453,power metal
4454,hip hop
4455,contemporary classical
4456,alternative rock
4457,pop
4458,r&b
4458,soul
4459,rock
4460,pop
4460,rock
4461,operatic pop
4462,rock
4463,worship
4464,pop
4465,edm
4465,nu disco
4465,dance pop
4466,nu metal
4466,hardcore punk
4466,grunge
4467,country
4467,gospel
4468,latin pop
4469,hip hop
4470,j pop
4471,j pop
4471,rock
4472,hip hop
4473,pop
4473,electronic
4474,country
4474,contemporary folk
4475,pop punk
4476,pop
4477,pop
4478,pop
4479,indie rock
4480,jazz
4481,british hip hop
4482,jazz
4483,hip hop
4484,ska punk
4485,jazz
4485,roots
4485,cèilidh
4485,dance
4486,hard rock
4487,australian hip hop
4488,pop
4488,folk
4488,country
4489,edm
4490,electro r&b
4490,electropop
4491,hip hop
4492,r&b
4493,j pop
4493,r&b
4493,rock
4493,dance
4494,reggaeton
4495,mboko
4496,pop rock
4496,soft rock
4497,experimental pop
4498,heavy metal
4498,power metal
4499,pop
4500,futurepop
4500,dark wave
4501,r&b
4502,symphonic metal
4502,power metal
4503,electronic
4503,glitch hop
4503,wonky
4503,experimental
4504,folk metal
4505,folk rock
4506,hip hop
4507,jazz
4507,classical
4507,pop
4508,darkwave
4508,electronic
4509,melodic death metal
4510,rock
4511,darkwave
4511,synth pop
4512,ccm
4513,k pop
4513,dance
4514,indie rock
4514,acoustic rock
4514,alternative rock
4515,pop punk
4515,alternative rock
4515,pop rock
4516,country
4517,pop
4518,deathcore
4518,progressive metal
4519,jazz
4520,electronic
4521,rock
4521,pop
4521,folk rock
4521,indian classical
4521,experimetal
4522,synth pop
4522,minimal techno
4523,blues
4523,pop
4523,rock
4523,soul
4524,soft rock
4524,melodic rock
4525,celtic
4525,world
4526,progressive rock
4527,hip hop
4527,trap
4527,r&b
4528,progressive death metal
4529,hard rock
4530,bachata
4530,pop
4530,r&b
4531,thrash metal
4531,power metal
4532,pop
4532,folk
4533,nu metal
4533,alternative metal
4533,metalcore
4534,hip hop
4535,hip hop
4535,trap
4536,k pop
4537,k pop
4538,pop
4538,r&b
4538,pbr&b
4539,pop
4540,exotica
4541,progressive house
4541,electro house
4541,downtempo
4541,idm
4542,pop
4543,instrumental rock
4543,country
4543,industrial metal
4544,r&b
4544,pop
4545,r&b
4545,pbr&b
4546,r&b
4546,alternative r&b
4547,french rock
4548,math rock
4548,experimental rock
4548,progressive rock
4549,celtic punk
4550,electropop
4550,synth pop
4551,deathcore
4551,progressive metal
4551,metalcore
4552,heavy metal
4552,power metal
4552,speed metal
4552,glam metal
4552,progressive rock
4552,symphonic metal
4553,k pop
4553,ballad
4553,dance pop
4554,k pop
4555,k pop
4555,hip hop
4555,r&b
4555,rock
4556,k pop
4557,synth pop
4557,electropop
4558,j pop
4558,hip hop
4559,hard rock
4559,alternative rock
4560,hip hop
4561,bubblegum pop
4561,hip hop
4562,pop
4562,latin pop
4563,thrash metal
4564,hip hop
4565,rock
4565,rhythm and blues
4566,classical crossover
4567,country
4568,new wave
4569,experimental pop
4570,jazz
4571,alternative rock
4571,post grunge
4572,country
4573,pop
4574,punk rock
4574,hardcore punk
4575,pop
4575,adult contemporary
4576,k pop
4576,hip hop
4576,r&b
4576,dance
4576,trap
4577,k pop
4577,pop
4577,ballad
4578,neo soul
4578,hip hop
4578,r&b
4578,funk
4578,jazz fusion
4579,r&b
4580,electronic
4581,nu metal
4581,groove metal
4582,worship
4582,ccm
4582,christian rock
4583,indie pop
4583,soul
4584,hard rock
4585,folk
4586,alternative pop
4587,southern rock
4587,blues rock
4588,traditional pop
4589,hip hop
4589,r&b
4590,k pop
4590,pop rock
4591,k pop
4592,k pop
4592,hip hop
4593,k pop
4594,electronic
4594,dance
4594,hip hop
4595,j pop
4595,indie pop
4596,hard rock
4596,alternative metal
4597,pop
4598,trip hop
4599,jazz
4600,pop
4600,rock
4600,folk
4601,r&b
4602,country
4603,country
4604,alternative hip hop
4604,r&b
4604,hip hop
4605,hip hop
4605,trap
4606,metalcore
4606,progressive metal
4607,country
4608,dance
4609,progressive rock
4610,pop
4611,r&b
4612,indie rock
4613,jazz
4614,k pop
4615,hip hop
4615,gangsta rap
4616,hip hop
4617,heavy metal
4618,electro house
4618,dance pop
4619,hip hop
4620,alternative rock
4620,dream pop
4620,shoegazing
4621,hard rock
4621,heavy metal
4622,hip hop
4623,classical crossover
4624,pop
4624,synth pop
4625,rock
4626,hip hop
4626,trap
4627,indie pop
4628,hip hop
4629,indie rock
4630,rock
4631,alternative hip hop
4631,urban
4631,world
4632,alternative metal
4632,hard rock
4632,alternative rock
4633,hip hop
4634,country
4635,thrash metal
4636,country pop
4637,hip hop
4637,trap
4638,k pop
4639,k pop
4639,tropical house
4639,alternative pop
4640,hip hop
4641,drum and bass
4641,dubstep
4641,house
4642,indie rock
4642,punk
4643,contemporary worship music
4643,contemporary christian music
4644,jazz
4645,metalcore
4645,alternative metal
4646,hard rock
4646,heavy metal
4646,progressive rock
4646,blues rock
4647,hardcore punk
4647,nu metal
4647,rapcore
4648,punk rock
4649,electronic
4650,dub
4650,reggae
4651,electronic
4652,punk rock
4653,c pop
4654,pop rock
4655,progressive rock
4656,a cappella
4656,rock
4656,country
4656,pop
4657,hip hop
4658,hip hop
4658,trap
4659,pop
4660,ambient
4660,alternative pop
4661,folk
4662,k pop
4663,j pop
4663,electronic
4664,folk
4664,alternative rock
4665,pop
4666,hip hop soul
4666,r&b
4666,trap
4667,rock
4668,alternative rock
4669,classical
4670,progressive metal
4670,doom metal
4670,gothic metal
4670,death doom
4671,hip hop
4672,indie pop
4673,hip hop
4674,hip hop
4674,edm
4674,latin pop
4675,r&b
4675,pbr&b
4676,k pop
4676,ballad
4676,r&b
4676,dance
4677,indie rock
4677,lo fi
4678,pop
4678,dance pop
4679,k pop
4679,bubblegum pop
4679,trot
4679,soft rock
4679,r&b
4679,ballad
4680,k pop
4680,r&b
4680,ballad
